
354	1	0.001112479	0.001112479		8	0.008901417	0.003147126		0.007788938
355	0	0	0		11	0.012239448	0.003690332		0.012239448
356	2	0.002224958	0.001573283		4	0.004450708	0.002225354		0.00222575
357	3	0.003337437	0.00192687		9	0.010014094	0.003338031		0.006676657
358	4	0.004449916	0.002224958		9	0.010014094	0.003338031		0.005564178
359	3	0.003337437	0.00192687		8	0.008901417	0.003147126		0.00556398
360	2	0.002224958	0.001573283		5	0.005563386	0.002488022		0.003338427
361	6	0.006674874	0.002725006		11	0.012239448	0.003690332		0.005564574
362	3	0.003337437	0.00192687		9	0.010014094	0.003338031		0.006676657
363	6	0.006674874	0.002725006		11	0.012239448	0.003690332		0.005564574
364	2	0.002224958	0.001573283		5	0.005563386	0.002488022		0.003338427
365	1	0.001112479	0.001112479		3	0.003338031	0.001927213		0.002225552
366	3	0.003337437	0.00192687		7	0.00778874	0.002943867		0.004451303
367	3	0.003337437	0.00192687		9	0.010014094	0.003338031		0.006676657
368	1	0.001112479	0.001112479		7	0.00778874	0.002943867		0.006676261
369	1	0.001112479	0.001112479		9	0.010014094	0.003338031		0.008901615
370	2	0.002224958	0.001573283		14	0.015577479	0.004163256		0.013352521
371	1	0.001112479	0.001112479		7	0.00778874	0.002943867		0.006676261
372	4	0.004449916	0.002224958		10	0.011126771	0.003518594		0.006676855
373	3	0.003337437	0.00192687		16	0.017802834	0.004450708		0.014465396
374	3	0.003337437	0.00192687		13	0.014464802	0.004011814		0.011127365
375	1	0.001112479	0.001112479		18	0.020028188	0.004720689		0.018915709
376	2	0.002224958	0.001573283		11	0.012239448	0.003690332		0.01001449
377	3	0.003337437	0.00192687		20	0.022253542	0.004976043		0.018916105
378	0	0	0		18	0.020028188	0.004720689		0.020028188
379	3	0.003337437	0.00192687		21	0.023366219	0.005098927		0.020028782
380	1	0.001112479	0.001112479		8	0.008901417	0.003147126		0.007788938
381	1	0.001112479	0.001112479		22	0.024478896	0.005218918		0.023366417
382	0	0	0		19	0.021140865	0.004850047		0.021140865
383	2	0.002224958	0.001573283		18	0.020028188	0.004720689		0.01780323
384	1	0.001112479	0.001112479		23	0.025591573	0.005336212		0.024479094
385	3	0.003337437	0.00192687		18	0.020028188	0.004720689		0.016690751
386	2	0.002224958	0.001573283		27	0.030042282	0.00578164		0.027817324
387	2	0.002224958	0.001573283		20	0.022253542	0.004976043		0.020028584
388	1	0.001112479	0.001112479		18	0.020028188	0.004720689		0.018915709
